timestamp,location_lat,location_long,individual_id,tag_id
2018-04-13 18:00:00.000,57.144916,-135.599249,430270991,430265994
2018-04-13 20:00:00.000,57.144833,-135.599083,430270991,430265994
2018-04-13 22:00:00.000,57.144883,-135.599316,430270991,430265994
2018-04-14 00:01:00.000,57.157966,-135.573299,430270991,430265994
2018-04-14 02:00:00.000,57.163933,-135.573782,430270991,430265994
2018-04-14 04:00:00.000,57.16435,-135.582349,430270991,430265994
2018-04-14 13:44:00.000,57.169099,-135.573416,430270991,430265994
2018-04-14 14:00:00.000,57.171266,-135.574382,430270991,430265994
2018-04-14 16:00:00.000,57.172049,-135.574332,430270991,430265994
2018-04-14 18:00:00.000,57.160016,-135.575199,430270991,430265994
2018-04-14 20:00:00.000,57.047016,-135.740299,430270991,430265994
2018-04-14 22:00:00.000,57.0137,-135.693683,430270991,430265994
2018-04-15 00:01:00.000,57.014866,-135.694266,430270991,430265994
2018-04-15 02:00:00.000,57.157016,-135.576199,430270991,430265994
2018-04-15 04:00:00.000,57.15765,-135.576282,430270991,430265994
2018-04-15 13:52:00.000,57.156966,-135.576549,430270991,430265994
2018-04-15 14:00:00.000,57.156966,-135.576632,430270991,430265994
2018-04-15 16:00:00.000,57.1565,-135.577132,430270991,430265994
2018-04-15 18:01:00.000,57.156383,-135.577149,430270991,430265994
2018-04-15 20:00:00.000,57.20245,-135.683449,430270991,430265994
2018-04-15 22:00:00.000,57.177299,-135.8226,430270991,430265994
2018-04-16 00:00:00.000,57.176299,-135.823967,430270991,430265994
2018-04-16 02:02:00.000,57.131882,-135.752516,430270991,430265994
2018-04-16 04:12:00.000,57.108783,-135.781183,430270991,430265994
2018-04-16 13:50:00.000,57.109333,-135.784766,430270991,430265994
2018-04-16 14:00:00.000,57.110816,-135.778217,430270991,430265994
2018-04-16 16:00:00.000,57.109733,-135.783083,430270991,430265994
2018-04-16 18:00:00.000,57.109666,-135.78265,430270991,430265994
2018-04-16 20:00:00.000,57.178516,-135.828183,430270991,430265994
2018-04-16 22:00:00.000,57.166183,-135.831383,430270991,430265994
2018-04-17 00:00:00.000,57.166183,-135.831333,430270991,430265994
2018-04-17 02:00:00.000,57.172232,-135.852183,430270991,430265994
2018-04-17 04:00:00.000,57.174949,-135.832333,430270991,430265994
2018-04-17 13:33:00.000,57.176666,-135.834216,430270991,430265994
2018-04-17 14:00:00.000,57.177982,-135.832733,430270991,430265994
2018-04-17 16:00:00.000,57.166266,-135.834599,430270991,430265994
2018-04-17 18:00:00.000,57.16575,-135.832,430270991,430265994
2018-04-17 20:00:00.000,57.16575,-135.832017,430270991,430265994
2018-04-17 22:00:00.000,57.224499,-135.868399,430270991,430265994
2018-04-18 00:00:00.000,57.241616,-135.7055,430270991,430265994
2018-04-18 02:00:00.000,57.078916,-135.823367,430270991,430265994
2018-04-18 14:02:00.000,56.986349,-135.7023,430270991,430265994
2018-04-18 16:00:00.000,57.043983,-135.607616,430270991,430265994
2018-04-18 18:00:00.000,57.041166,-135.61085,430270991,430265994
2018-04-18 20:00:00.000,57.021849,-135.636933,430270991,430265994
2018-04-18 22:00:00.000,57.05765,-135.60685,430270991,430265994
2018-04-19 00:00:00.000,57.05765,-135.606866,430270991,430265994
2018-04-19 02:00:00.000,57.056833,-135.60635,430270991,430265994
2018-04-19 04:00:00.000,57.0564,-135.607066,430270991,430265994
2018-04-19 13:40:00.000,57.054733,-135.603483,430270991,430265994
2018-04-19 14:00:00.000,57.018732,-135.636983,430270991,430265994
2018-04-19 16:00:00.000,57.018249,-135.636116,430270991,430265994
